ADDRESS,CAMERA ID,VIOLATION DATE,VIOLATIONS,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
2080 W PERSHING,CHI005,06/07/2018,8,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
5025 S WESTERN AVE,CHI100,06/07/2018,18,1161264.059630805,1871171.1834883608,41.80217403,-87.684106558,"(41.802174029934044, -87.68410655772436)"
3450 W 71ST,CHI015,06/07/2018,6,1154377.983623192,1857351.590718894,41.764390956999996,-87.70972842,"(41.76439095689881, -87.70972841983624)"
3100 W AUGUSTA,CHI011,06/07/2018,17,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
3843 W 111TH,CHI048,06/06/2018,19,1152527.402615974,1830667.777755826,41.691202396,-87.71721139899999,"(41.69120239624487, -87.71721139909997)"
62 E 95TH,CHI036,06/07/2018,14,1178615.953706068,1842047.62197816,41.721878498,-87.621354328,"(41.72187849819265, -87.62135432849777)"
57 E 95TH,CHI035,06/07/2018,4,1178586.98154429,1841966.713809109,41.721657133,-87.621462899,"(41.72165713317433, -87.62146289865515)"
8318 S ASHLAND AVE,CHI169,06/06/2018,23,1167083.227060742,1849460.261274806,41.742473855,-87.66338548,"(41.74247385456547, -87.66338547998558)"
4433 N WESTERN,CHI055,06/06/2018,11,1159610.1416344391,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
449 N COLUMBUS DR,CHI124,06/06/2018,4,1178428.35425324,1903326.613409231,41.890037755,-87.620179034,"(41.89003775504898, -87.62017903427099)"
4040 W CHICAGO AVE,CHI108,06/06/2018,34,1149149.69828245,1905073.431920491,41.895448621,-87.727658471,"(41.895448620893006, -87.72765847088665)"
1111 N HUMBOLDT,CHI010,06/07/2018,37,,,,,
1440 W CERMAK RD,CHI143,06/07/2018,36,1166927.4522247391,1889554.984178115,41.85250181,-87.662810318,"(41.85250180995818, -87.66281031843234)"
2443 N ASHLAND,CHI091,06/06/2018,19,1165293.159880782,1916479.2217672332,41.926418831,-87.668042465,"(41.926418831263994, -87.66804246498943)"
5885 N RIDGE AVE,CHI093,06/06/2018,37,1165004.033252215,1939248.3529827842,41.988904472,-87.668455725,"(41.988904472466494, -87.66845572473223)"
536 E MORGAN DR,CHI029,06/07/2018,117,1180984.6568148679,1868164.7664332332,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
3843 S WESTERN,CHI007,06/07/2018,34,1161037.665305821,1878964.2913163768,41.823563957,-87.684721126,"(41.82356395744577, -87.68472112618639)"
140 N ASHLAND,CHI076,06/06/2018,14,1165683.996995108,1901211.265605895,41.884514197,-87.667042094,"(41.88451419700416, -87.66704209415728)"
1334 W GARFIELD BLVD,CHI119,06/06/2018,17,1168211.288538348,1868328.4656455282,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
6818 S KEDZIE,CHI018,06/06/2018,37,1156183.4762995,1859144.993983757,41.769276221,-87.703062595,"(41.769276221338444, -87.70306259506)"
1111 N HUMBOLDT,CHI010,06/06/2018,48,,,,,
3655 W JACKSON,CHI008,06/06/2018,16,1151781.484945551,1898394.967222984,41.877070828,-87.718168316,"(41.87707082846323, -87.71816831641307)"
4042 W ROOSEVELT RD,CHI160,06/06/2018,30,1149437.132077646,1894437.686517121,41.866257378,-87.72687882,"(41.866257378192785, -87.72687882014701)"
3137 W PETERSON,CHI024,06/07/2018,6,1154183.287274807,1939668.834930217,41.990281914,-87.70824462600001,"(41.9902819135942, -87.70824462568225)"
2417 W 103RD ST,CHI165,06/07/2018,6,1161996.101263966,1836227.314129496,41.706267661,-87.682391472,"(41.70626766073214, -87.68239147238012)"
3130 N ASHLAND AVE,CHI172,06/07/2018,38,1165057.801533191,1920991.385440163,41.938805468000005,-87.668778779,"(41.93880546751142, -87.66877877931208)"
5433 S PULASKI,CHI059,06/07/2018,15,1150670.689050764,1868131.267079955,41.794045046,-87.72303636299999,"(41.79404504596532, -87.72303636259336)"
5529 S WESTERN,CHI068,06/07/2018,3,,,,,
5885 N RIDGE AVE,CHI093,06/07/2018,27,1165004.033252215,1939248.3529827842,41.988904472,-87.668455725,"(41.988904472466494, -87.66845572473223)"
5446 W FULLERTON,CHI042,06/06/2018,19,1139459.798121728,1915458.446013142,41.924128491,-87.762993999,"(41.92412849125162, -87.76299399881007)"
7422 S JEFFERY,CHI101,06/06/2018,9,1190789.832029907,1856045.6704028682,41.760005505,-87.576312983,"(41.760005504685466, -87.57631298283938)"
5520 S WESTERN,CHI069,06/06/2018,18,,,,,
1117 S PULASKI RD,CHI162,06/07/2018,27,1149923.14048066,1894858.183193096,41.867401835,-87.725083688,"(41.867401834997956, -87.72508368792016)"
3100 W AUGUSTA,CHI011,06/06/2018,16,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
449 N COLUMBUS DR,CHI124,06/07/2018,5,1178428.35425324,1903326.613409231,41.890037755,-87.620179034,"(41.89003775504898, -87.62017903427099)"
8345 S ASHLAND AVE,CHI168,06/07/2018,12,1167170.493634396,1849194.116924465,41.741741651,-87.663073329,"(41.741741651401504, -87.66307332925098)"
3450 W 71ST,CHI015,06/06/2018,5,1154377.983623192,1857351.590718894,41.764390956999996,-87.70972842,"(41.76439095689881, -87.70972841983624)"
2326 W CERMAK RD,CHI111,06/08/2018,2,1161063.270222802,1889382.9992524032,41.852153505,-87.68433838899999,"(41.85215350507168, -87.68433838912533)"
4042 W NORTH AVE,CHI161,06/07/2018,16,1149005.647148129,1910365.1508732382,41.909972425,-87.72805041,"(41.90997242450237, -87.72805040969816)"
3047 W JACKSON BLVD,CHI122,06/07/2018,18,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
4042 W ROOSEVELT RD,CHI160,06/07/2018,30,1149437.132077646,1894437.686517121,41.866257378,-87.72687882,"(41.866257378192785, -87.72687882014701)"
3200 S ARCHER AVE,CHI144,06/07/2018,67,1165344.912712872,1883513.8170218568,41.835958018,-87.668790267,"(41.83595801848586, -87.66879026653764)"
5030 S PULASKI,CHI031,06/08/2018,30,1150513.081876743,1870811.076557055,41.801401913,-87.72354459799999,"(41.80140191299459, -87.72354459803559)"
4446 N BROADWAY,CHI097,06/07/2018,1,1168458.604334415,1929791.618716743,41.962880635,-87.65602445,"(41.96288063517309, -87.6560244499908)"
2432 N ASHLAND,CHI092,06/06/2018,6,1165215.788124507,1916401.7542988681,41.926207903000005,-87.668328977,"(41.92620790295943, -87.66832897708693)"
1507 W 83rd ST,CHI170,06/08/2018,1,1167695.170326354,1849654.2292216541,41.742993035,-87.66113776,"(41.742993034938884, -87.66113775973551)"
5739 N NORTHWEST HWY,CHI156,06/07/2018,14,1132581.461485981,1938004.2788999868,41.986119389,-87.78774082700001,"(41.98611938850496, -87.7877408267013)"
2329 W DIVISION ST,CHI129,06/07/2018,12,1160535.84687459,1907882.7396589268,41.902929409,-87.68576188,"(41.90292940885378, -87.68576187971952)"
2705 W IRVING PARK,CHI079,06/07/2018,110,1157555.242825448,1926426.21147583,41.953875265,-87.69620408899999,"(41.95387526461699, -87.69620408862693)"
3655 W JACKSON,CHI008,06/07/2018,11,1151781.484945551,1898394.967222984,41.877070828,-87.718168316,"(41.87707082846323, -87.71816831641307)"
4965 S ARCHER,CHI032,06/07/2018,13,1150880.680088461,1871373.743751604,41.80293879,-87.722181792,"(41.802938790166, -87.72218179156356)"
6510 W BRYN MAWR AVE,CHI158,06/07/2018,46,1131748.243094333,1936860.226367278,41.982994526999995,-87.79083208799999,"(41.98299452666102, -87.79083208818419)"
5025 S WESTERN AVE,CHI100,06/06/2018,10,1161264.059630805,1871171.1834883608,41.80217403,-87.684106558,"(41.802174029934044, -87.68410655772436)"
5816 W JACKSON,CHI058,06/06/2018,132,1137564.894528388,1898340.606160034,41.877189405,-87.77036950200001,"(41.87718940463045, -87.7703695017756)"
6909 S KEDZIE,CHI014,06/07/2018,82,1156276.17519456,1858582.894182457,41.767731869,-87.70273790700001,"(41.76773186901884, -87.70273790708362)"
3542 E 95TH ST,CHI141,06/07/2018,5,1201629.279994198,1842674.179369794,41.72304462,-87.53704075799999,"(41.72304461975978, -87.5370407583455)"
4045 W 55TH,CHI061,06/08/2018,1,1150149.5350973809,1867775.778433654,41.793079668000004,-87.724956656,"(41.79307966774864, -87.72495665631904)"
5120 N PULASKI,CHI004,06/07/2018,19,1148759.385878875,1933817.5998373618,41.974332655,-87.72834702200001,"(41.97433265461055, -87.72834702238127)"
324 E ILLINOIS ST,CHI126,06/08/2018,2,1178721.705071304,1903728.729069971,41.891134484,-87.61908944,"(41.89113448402406, -87.61908943995478)"
6250 W FULLERTON,CHI040,06/07/2018,14,1134113.48240834,1915315.343641525,41.923831699000004,-87.78264224200001,"(41.92383169923362, -87.78264224184598)"
515 S CENTRAL AVE,CHI057,06/06/2018,7,1139183.475728338,1896944.5811828282,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
2115 S WESTERN AVE,CHI134,06/06/2018,14,1160735.325566845,1889829.27935108,41.853384939,-87.68552968200001,"(41.85338493884992, -87.68552968203949)"
4433 N WESTERN,CHI055,06/07/2018,8,1159610.1416344391,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
2416 W 103RD ST,CHI154,06/06/2018,2,1161995.609362911,1836307.3126171932,41.706487201,-87.682391059,"(41.70648720051648, -87.68239105927896)"
5440 W GRAND,CHI043,06/06/2018,22,1139652.88459503,1913310.682326263,41.918231266,-87.76233705799999,"(41.91823126606235, -87.7623370579504)"
3843 S WESTERN,CHI007,06/06/2018,41,1161037.665305821,1878964.2913163768,41.823563957,-87.684721126,"(41.82356395744577, -87.68472112618639)"
3535 E 95TH ST,CHI140,06/07/2018,4,1201486.255858151,1842590.389225195,41.722818321999995,-87.537567465,"(41.722818322421595, -87.53756746533104)"
2080 W PERSHING,CHI005,06/06/2018,22,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
7518 S VINCENNES,CHI063,06/07/2018,8,1175649.435042562,1855003.1916943858,41.75749704,-87.631833328,"(41.75749703994495, -87.63183332832696)"
324 S KEDZIE AVE,CHI123,06/06/2018,12,1155057.7681046259,1898246.715441378,41.876598942,-87.706142679,"(41.87659894232968, -87.70614267856668)"
2108 S WESTERN AVE,CHI135,06/07/2018,9,1160653.576373094,1889897.05800109,41.853572622,-87.685827855,"(41.853572622430164, -87.6858278546488)"
1110 S PULASKI RD,CHI163,06/06/2018,19,1149841.165943524,1894930.809093216,41.867602722,-87.725382743,"(41.86760272243294, -87.7253827433152)"
5433 S PULASKI,CHI059,06/06/2018,14,1150670.689050764,1868131.267079955,41.794045046,-87.72303636299999,"(41.79404504596532, -87.72303636259336)"
4040 W 55TH,CHI062,06/07/2018,11,1150194.312710597,1867856.573495409,41.793300511999995,-87.72479036200001,"(41.79330051203649, -87.72479036232271)"
3851 W 79th,CHI073,06/07/2018,7,1151859.077753413,1851860.018482846,41.749370908,-87.719104675,"(41.74937090787529, -87.71910467544157)"
3034 W FOSTER,CHI025,06/07/2018,13,1155157.924620047,1934429.0282307658,41.97588404,-87.704801123,"(41.9758840401294, -87.70480112338926)"
5420 S RACINE AVE,CHI118,06/06/2018,11,1169208.608674489,1868739.4702261281,41.795332775,-87.65504097899999,"(41.795332774848234, -87.65504097855228)"
2416 W 103RD ST,CHI154,06/07/2018,2,1161995.609362911,1836307.3126171932,41.706487201,-87.682391059,"(41.70648720051648, -87.68239105927896)"
2912 W ROOSEVELT,CHI020,06/07/2018,10,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
5428 S PULASKI,CHI060,06/06/2018,5,1150589.458033809,1868170.607441069,41.794154584,-87.72333321299999,"(41.7941545839503, -87.72333321258739)"
4436 N WESTERN,CHI094,06/06/2018,5,1159528.872859255,1929555.5505854841,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
9618 S EWING AVE,CHI142,06/06/2018,28,1202074.876819482,1841844.576675849,41.720756806,-87.53543678700001,"(41.72075680558273, -87.53543678735923)"
6523 N WESTERN,CHI051,06/07/2018,46,1159169.4522778809,1943341.864659956,42.000259510999996,-87.689802909,"(42.00025951144952, -87.68980290863908)"
630 S STATE,CHI034,06/07/2018,17,1176418.004996675,1897401.384626672,41.873824205,-87.62774075899999,"(41.87382420497741, -87.62774075943143)"
57 E 95TH,CHI035,06/08/2018,1,1178586.98154429,1841966.713809109,41.721657133,-87.621462899,"(41.72165713317433, -87.62146289865515)"
6909 S KEDZIE,CHI014,06/06/2018,53,1156276.17519456,1858582.894182457,41.767731869,-87.70273790700001,"(41.76773186901884, -87.70273790708362)"
2928 S HALSTED,CHI117,06/07/2018,4,1171407.142701029,1885330.6176069418,41.840812626,-87.64649261,"(41.84081262592384, -87.64649261049526)"
4909 N CICERO AVE,CHI149,06/06/2018,90,1143500.84164955,1932251.2467454018,41.970134736,-87.747723797,"(41.970134735816295, -87.7477237971432)"
5330 S COTTAGE GROVE,CHI013,06/07/2018,27,1182452.725004514,1869711.7935478268,41.797703886,-87.606444779,"(41.79770388561477, -87.60644477865196)"
3542 E 95TH ST,CHI141,06/06/2018,10,1201629.279994198,1842674.179369794,41.72304462,-87.53704075799999,"(41.72304461975978, -87.5370407583455)"
4674 W PETERSON AVE,CHI116,06/06/2018,34,1144100.8404128458,1939510.241737531,41.990042674,-87.745334319,"(41.99004267366519, -87.7453343185986)"
506 S CENTRAL AVE,CHI130,06/06/2018,15,1139100.7382016021,1897035.93011447,41.873581418,-87.76476196799999,"(41.87358141810132, -87.7647619684764)"
1507 W 83rd ST,CHI170,06/07/2018,4,1167695.170326354,1849654.2292216541,41.742993035,-87.66113776,"(41.742993034938884, -87.66113775973551)"
1901 E 75TH ST,CHI138,06/06/2018,20,1190192.110150425,1855579.523137741,41.75874077,-87.57851859,"(41.758740770124234, -87.57851859043261)"
2109 E 87TH ST,CHI145,06/07/2018,12,1191794.819430013,1847666.1661950282,41.736987090999996,-87.572901178,"(41.7369870911534, -87.57290117806258)"
115 N OGDEN,CHI077,06/06/2018,28,1166484.9018621591,1900735.4865245381,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
7518 S VINCENNES,CHI063,06/06/2018,9,1175649.435042562,1855003.1916943858,41.75749704,-87.631833328,"(41.75749703994495, -87.63183332832696)"
4909 N CICERO AVE,CHI149,06/08/2018,85,1143500.84164955,1932251.2467454018,41.970134736,-87.747723797,"(41.970134735816295, -87.7477237971432)"
5420 S RACINE AVE,CHI118,06/08/2018,3,1169208.608674489,1868739.4702261281,41.795332775,-87.65504097899999,"(41.795332774848234, -87.65504097855228)"
4620 W BELMONT AVE,CHI086,06/08/2018,2,1144830.583591838,1920910.0131940308,41.938988391,-87.74312142299999,"(41.938988390759555, -87.74312142256439)"
5739 N NORTHWEST HWY,CHI156,06/08/2018,18,1132581.461485981,1938004.2788999868,41.986119389,-87.78774082700001,"(41.98611938850496, -87.7877408267013)"
506 S CENTRAL AVE,CHI130,06/08/2018,8,1139100.7382016021,1897035.93011447,41.873581418,-87.76476196799999,"(41.87358141810132, -87.7647619684764)"
3137 W PETERSON,CHI024,06/08/2018,9,1154183.287274807,1939668.834930217,41.990281914,-87.70824462600001,"(41.9902819135942, -87.70824462568225)"
4124 W FOSTER AVE,CHI003,06/08/2018,112,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
515 S CENTRAL AVE,CHI057,06/08/2018,9,1139183.475728338,1896944.5811828282,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
4831 W LAWRENCE AVE,CHI147,06/08/2018,46,1143137.859882784,1931435.232520927,41.967902328,-87.74907897700001,"(41.96790232791309, -87.74907897663441)"
10318 S INDIANAPOLIS,CHI120,06/08/2018,102,1203645.368140905,1837056.144574041,41.707576903,-87.529848261,"(41.70757690291348, -87.52984826112849)"
3100 W AUGUSTA,CHI011,06/08/2018,21,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
5432 W LAWRENCE,CHI103,06/08/2018,3,1139099.594130043,1931391.06349442,41.96785573,-87.76392864399999,"(41.96785573012919, -87.76392864369929)"
449 N COLUMBUS DR,CHI124,06/08/2018,4,1178428.35425324,1903326.613409231,41.890037755,-87.620179034,"(41.89003775504898, -87.62017903427099)"
2912 W ROOSEVELT,CHI020,06/08/2018,21,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
140 N ASHLAND,CHI076,06/08/2018,17,1165683.996995108,1901211.265605895,41.884514197,-87.667042094,"(41.88451419700416, -87.66704209415728)"
5025 S WESTERN AVE,CHI100,06/08/2018,9,1161264.059630805,1871171.1834883608,41.80217403,-87.684106558,"(41.802174029934044, -87.68410655772436)"
3843 S WESTERN,CHI007,06/08/2018,42,1161037.665305821,1878964.2913163768,41.823563957,-87.684721126,"(41.82356395744577, -87.68472112618639)"
1111 N HUMBOLDT,CHI010,06/08/2018,27,,,,,
3200 S ARCHER AVE,CHI144,06/08/2018,71,1165344.912712872,1883513.8170218568,41.835958018,-87.668790267,"(41.83595801848586, -87.66879026653764)"
9618 S EWING AVE,CHI142,06/07/2018,33,1202074.876819482,1841844.576675849,41.720756806,-87.53543678700001,"(41.72075680558273, -87.53543678735923)"
4436 N WESTERN,CHI094,06/08/2018,8,1159528.872859255,1929555.5505854841,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
2917 W ROOSEVELT,CHI019,06/08/2018,43,1156991.618473341,1894531.138408719,41.866364024,-87.69914296600001,"(41.866364024167034, -87.69914296647906)"
3034 W FOSTER,CHI025,06/08/2018,8,1155157.924620047,1934429.0282307658,41.97588404,-87.704801123,"(41.9758840401294, -87.70480112338926)"
2432 N ASHLAND,CHI092,06/08/2018,3,1165215.788124507,1916401.7542988681,41.926207903000005,-87.668328977,"(41.92620790295943, -87.66832897708693)"
2900 W OGDEN,CHI021,06/08/2018,78,1157135.919535262,1892361.67589724,41.860407864,-87.69867209899999,"(41.86040786445197, -87.69867209877323)"
4042 W NORTH AVE,CHI161,06/08/2018,26,1149005.647148129,1910365.1508732382,41.909972425,-87.72805041,"(41.90997242450237, -87.72805040969816)"
115 N OGDEN,CHI077,06/08/2018,53,1166484.9018621591,1900735.4865245381,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
4042 W ROOSEVELT RD,CHI160,06/08/2018,28,1149437.132077646,1894437.686517121,41.866257378,-87.72687882,"(41.866257378192785, -87.72687882014701)"
6247 W FULLERTON,CHI039,06/08/2018,8,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
2080 W PERSHING,CHI005,06/08/2018,10,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
4123 N CENTRAL AVE,CHI049,06/08/2018,2,1138310.38101538,1926965.395448081,41.955725645,-87.76693812299999,"(41.95572564479322, -87.76693812345056)"
4429 N BROADWAY,CHI096,06/08/2018,1,1168597.252171523,1929689.1863076459,41.962596549000004,-87.655517675,"(41.962596548691735, -87.65551767517252)"
5120 N PULASKI,CHI004,06/08/2018,29,1148759.385878875,1933817.5998373618,41.974332655,-87.72834702200001,"(41.97433265461055, -87.72834702238127)"
6523 N WESTERN,CHI051,06/08/2018,28,1159169.4522778809,1943341.864659956,42.000259510999996,-87.689802909,"(42.00025951144952, -87.68980290863908)"
5454 W IRVING PARK,CHI050,06/08/2018,37,1139042.659337997,1926097.062423206,41.953329545,-87.764267264,"(41.95332954454448, -87.76426726425451)"
6226 W IRVING PARK RD,CHI083,06/07/2018,48,1133995.169966259,1925971.269149065,41.953074826,-87.782825538,"(41.95307482555687, -87.78282553773761)"
4433 N WESTERN,CHI055,06/08/2018,9,1159610.1416344391,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
324 E ILLINOIS ST,CHI126,06/09/2018,1,1178721.705071304,1903728.729069971,41.891134484,-87.61908944,"(41.89113448402406, -87.61908943995478)"
3646 W MADISON,CHI009,06/08/2018,26,1151844.874455435,1899804.7533277469,41.880938186,-87.71789844899999,"(41.88093818643283, -87.71789844857646)"
